highway,bicycle,width,shoulder,geometry,speed_lim,nlanes,pave_ref,nacc,PCI
residential,,,,"LINESTRING (-118.5154547 34.0406572, -118.5155218 34.0408203)",25,2,68250.0,0,94.36
residential,,,,"LINESTRING (-118.5155218 34.0408203, -118.5155519 34.0409306)",25,2,68250.0,0,94.36
residential,,,,"LINESTRING (-118.5155519 34.0409306, -118.5155569 34.041034)",25,2,25510.0,0,94.36
residential,,,,"LINESTRING (-118.5155569 34.041034, -118.5154828 34.0412361)",25,2,25510.0,0,94.36
residential,,,,"LINESTRING (-118.5154828 34.0412361, -118.5154319 34.0413436)",25,2,25510.0,0,94.36
residential,,,,"LINESTRING (-118.5154319 34.0413436, -118.5153174 34.0414893)",25,2,25510.0,0,94.36
residential,,,,"LINESTRING (-118.5153174 34.0414893, -118.5151715 34.0416315)",25,2,25510.0,0,94.36
residential,,,,"LINESTRING (-118.5151715 34.0416315, -118.5150542 34.0417872)",25,2,25510.0,0,94.36
residential,,,,"LINESTRING (-118.5150542 34.0417872, -118.514932 34.0419721)",25,2,25510.0,0,94.36
residential,,,,"LINESTRING (-118.514932 34.0419721, -118.5148475 34.0421364)",25,2,25510.0,0,94.36
residential,,,,"LINESTRING (-118.5148475 34.0421364, -118.5145976 34.0424362)",25,2,25510.0,0,94.36
residential,,,,"LINESTRING (-118.5145976 34.0424362, -118.5143611 34.0426937)",25,2,25510.0,0,94.36
residential,,,,"LINESTRING (-118.5143611 34.0426937, -118.5142627 34.0427754)",25,2,25510.0,0,94.36
residential,,,,"LINESTRING (-118.5142627 34.0427754, -118.5139817 34.0430501)",25,2,25510.0,1,94.36
residential,,,,"LINESTRING (-118.5139817 34.0430501, -118.5139387 34.0431295)",25,2,25510.0,0,94.36
residential,,,,"LINESTRING (-118.5139387 34.0431295, -118.5139419 34.0432275)",25,2,20127.0,0,94.36
residential,,,,"LINESTRING (-118.5139419 34.0432275, -118.5139828 34.0433057)",25,2,20127.0,0,94.36
residential,,,,"LINESTRING (-118.5139828 34.0433057, -118.5140616 34.04336)",25,2,20127.0,0,94.36
residential,,,,"LINESTRING (-118.5140616 34.04336, -118.5141589 34.0433962)",25,2,20127.0,0,94.36
residential,,,,"LINESTRING (-118.5141589 34.0433962, -118.514246 34.0434167)",25,2,20127.0,0,94.36
residential,,,,"LINESTRING (-118.514246 34.0434167, -118.5139952 34.0444394)",25,2,32735.0,0,82.51
residential,,,,"LINESTRING (-118.5139952 34.0444394, -118.5139807 34.044518)",25,2,67453.0,0,76.16
residential,,,,"LINESTRING (-118.5139807 34.044518, -118.5139811 34.0446081)",25,2,67453.0,0,76.16
residential,,,,"LINESTRING (-118.5084252 34.0368307, -118.508923 34.0367453)",25,2,12527.0,0,24.12
residential,,,,"LINESTRING (-118.508923 34.0367453, -118.5094768 34.0366607)",25,2,7218.0,0,92.5
residential,,,,"LINESTRING (-118.5089558 34.0344033, -118.5087997 34.0348956)",25,2,52740.0,0,92.56
residential,,,,"LINESTRING (-118.5087997 34.0348956, -118.5086231 34.03545)",25,2,41233.0,0,58.6
residential,,,,"LINESTRING (-118.5086231 34.03545, -118.5085179 34.0357816)",25,2,41233.0,0,58.6
residential,,,,"LINESTRING (-118.5085179 34.0357816, -118.5084423 34.0359843)",25,2,41233.0,0,58.6
residential,,,,"LINESTRING (-118.5084423 34.0359843, -118.5083877 34.0361943)",25,2,41233.0,0,58.6
residential,,,,"LINESTRING (-118.5083877 34.0361943, -118.5083627 34.0363636)",25,2,41233.0,0,58.6
residential,,,,"LINESTRING (-118.5083627 34.0363636, -118.5083721 34.0365123)",25,2,41233.0,0,58.6
residential,,,,"LINESTRING (-118.5083721 34.0365123, -118.5084252 34.0368307)",25,2,12527.0,0,24.12
residential,,,,"LINESTRING (-118.5084252 34.0368307, -118.50864 34.0377908)",25,2,21884.0,0,53.54
residential,,,,"LINESTRING (-118.50864 34.0377908, -118.5086902 34.0380353)",25,2,21884.0,0,53.54
residential,,,,"LINESTRING (-118.5086902 34.0380353, -118.5086892 34.0381978)",25,2,21884.0,0,53.54
residential,,,,"LINESTRING (-118.5086892 34.0381978, -118.5086542 34.038401)",25,2,21884.0,0,53.54
residential,,,,"LINESTRING (-118.5086542 34.038401, -118.5084847 34.0389975)",25,2,21884.0,0,53.54
residential,,,,"LINESTRING (-118.5084847 34.0389975, -118.5083919 34.0392885)",25,2,21884.0,0,53.54
residential,,,,"LINESTRING (-118.5089021 34.0400545, -118.5091366 34.0398496)",25,1,33063.0,0,79.05
residential,,,,"LINESTRING (-118.5091366 34.0398496, -118.5092416 34.0396756)",25,1,33063.0,0,79.05
residential,,,,"LINESTRING (-118.5092416 34.0396756, -118.5093617 34.0393915)",25,1,33063.0,0,79.05
residential,,,,"LINESTRING (-118.5093617 34.0393915, -118.5092751 34.0394307)",25,1,33063.0,0,79.05
residential,,,,"LINESTRING (-118.5092751 34.0394307, -118.5091216 34.0395668)",25,1,58151.0,0,79.05
residential,,,,"LINESTRING (-118.5091216 34.0395668, -118.5089523 34.0398844)",25,1,58151.0,0,79.05
residential,,,,"LINESTRING (-118.5089523 34.0398844, -118.5089021 34.0400545)",25,1,58151.0,0,79.05
residential,,,,"LINESTRING (-118.5089021 34.0400545, -118.508775 34.0402378)",25,2,33063.0,0,79.05
residential,,,,"LINESTRING (-118.508775 34.0402378, -118.5083683 34.0405571)",25,2,6980.0,0,79.05
residential,,,,"LINESTRING (-118.5100769 34.0442004, -118.5099248 34.0441937)",25,2,32734.0,0,71.0
residential,,,,"LINESTRING (-118.5099248 34.0441937, -118.5086554 34.0442698)",25,2,32734.0,0,71.0
residential,,,,"LINESTRING (-118.5086554 34.0442698, -118.5082061 34.0443436)",25,2,32734.0,0,71.0
residential,,,,"LINESTRING (-118.5082061 34.0443436, -118.5077888 34.0444534)",25,2,32734.0,0,71.0
residential,,,,"LINESTRING (-118.5077888 34.0444534, -118.5073723 34.0445693)",25,2,32734.0,0,71.0
residential,,,,"LINESTRING (-118.5117798 34.0408797, -118.5116363 34.040885)",25,2,24855.0,0,92.12
residential,,,,"LINESTRING (-118.5116363 34.040885, -118.5114842 34.0409056)",25,2,72086.0,0,79.57
residential,,,,"LINESTRING (-118.5114842 34.0409056, -118.5112663 34.0409735)",25,2,72086.0,0,79.57
residential,,,,"LINESTRING (-118.5112663 34.0409735, -118.5111077 34.0410442)",25,2,72086.0,0,79.57
residential,,,,"LINESTRING (-118.5111077 34.0410442, -118.5109286 34.041138)",25,2,72086.0,0,79.57
residential,,,,"LINESTRING (-118.5109286 34.041138, -118.5107571 34.0412489)",25,2,72086.0,0,79.57
residential,,,,"LINESTRING (-118.5107571 34.0412489, -118.5105035 34.0414643)",25,2,72086.0,0,79.57
residential,,,,"LINESTRING (-118.5105035 34.0414643, -118.509962 34.0419953)",25,2,72086.0,1,79.57
residential,,,,"LINESTRING (-118.509962 34.0419953, -118.509794 34.0421904)",25,2,72086.0,0,79.57
residential,,,,"LINESTRING (-118.509794 34.0421904, -118.5095714 34.0425237)",25,2,72086.0,0,79.57
residential,,,,"LINESTRING (-118.5095714 34.0425237, -118.5093449 34.0427624)",25,2,72086.0,0,79.57
residential,,,,"LINESTRING (-118.5093449 34.0427624, -118.5090493 34.0430127)",25,2,72086.0,0,79.57
residential,,,,"LINESTRING (-118.5090493 34.0430127, -118.5084938 34.0434309)",25,2,72086.0,0,79.57
residential,,,,"LINESTRING (-118.5084938 34.0434309, -118.5082056 34.0436348)",25,2,72086.0,0,79.57
residential,,,,"LINESTRING (-118.5082056 34.0436348, -118.5079445 34.0438505)",25,2,72086.0,0,79.57
residential,,,,"LINESTRING (-118.5079445 34.0438505, -118.5077117 34.044065)",25,2,72086.0,0,79.57
residential,,,,"LINESTRING (-118.5077117 34.044065, -118.5075233 34.0442427)",25,2,72086.0,0,79.57
residential,,,,"LINESTRING (-118.5075233 34.0442427, -118.5074478 34.0443526)",25,2,72086.0,0,79.57
residential,,,,"LINESTRING (-118.5074478 34.0443526, -118.5073723 34.0445693)",25,2,72086.0,0,79.57
residential,,,,"LINESTRING (-118.5174091 34.0419354, -118.5172979 34.0423809)",25,2,15837.0,0,82.77
residential,,,,"LINESTRING (-118.5172979 34.0423809, -118.5172703 34.0424913)",25,2,15837.0,0,82.77
residential,,,,"LINESTRING (-118.5172703 34.0424913, -118.5171587 34.0429536)",25,2,15837.0,0,82.77
residential,,,,"LINESTRING (-118.5171587 34.0429536, -118.5171158 34.0431314)",25,2,15837.0,0,82.77
residential,,,,"LINESTRING (-118.5171158 34.0431314, -118.5171072 34.0432879)",25,2,15837.0,0,82.77
residential,,,,"LINESTRING (-118.5171072 34.0432879, -118.5171844 34.0436933)",25,2,46687.0,0,85.38
residential,,,,"LINESTRING (-118.5151718 34.0330991, -118.5147918 34.0338888)",25,2,33890.0,0,84.01
residential,,,,"LINESTRING (-118.5147918 34.0338888, -118.5143111 34.0341093)",25,2,33890.0,0,84.01
residential,,,,"LINESTRING (-118.5143111 34.0341093, -118.5140444 34.0342327)",25,2,33890.0,0,84.01
residential,,,,"LINESTRING (-118.5140444 34.0342327, -118.5137876 34.0343939)",25,2,33890.0,0,84.01
residential,,,,"LINESTRING (-118.5137876 34.0343939, -118.5136238 34.0346168)",25,2,42195.0,0,84.01
residential,,,,"LINESTRING (-118.5136238 34.0346168, -118.5135208 34.0348373)",25,2,42195.0,0,84.01
residential,,,,"LINESTRING (-118.5135208 34.0348373, -118.513161 34.0357382)",25,2,42195.0,0,84.01
residential,,,,"LINESTRING (-118.513161 34.0357382, -118.512852 34.0364992)",25,2,42195.0,0,84.01
residential,,,,"LINESTRING (-118.512852 34.0364992, -118.5126223 34.0371009)",25,2,42195.0,0,84.01
residential,,,,"LINESTRING (-118.5126223 34.0371009, -118.51197 34.0391351)",25,2,47286.0,0,86.2
residential,,,,"LINESTRING (-118.51197 34.0391351, -118.5118241 34.039697)",25,2,10329.0,0,77.79
residential,,,,"LINESTRING (-118.5118241 34.039697, -118.5117983 34.039953)",25,2,10329.0,0,77.79
residential,,,,"LINESTRING (-118.5117983 34.039953, -118.5117798 34.0408797)",25,2,10329.0,0,77.79
residential,,,,"LINESTRING (-118.5117798 34.0408797, -118.5117765 34.0411479)",25,2,24855.0,0,92.12
residential,,,,"LINESTRING (-118.5117765 34.0411479, -118.5117726 34.0413968)",25,2,24855.0,0,92.12
residential,,,,"LINESTRING (-118.5117726 34.0413968, -118.5117245 34.0415535)",25,2,24855.0,0,92.12
residential,,,,"LINESTRING (-118.5117245 34.0415535, -118.5116559 34.0417649)",25,2,24855.0,0,92.12
residential,,,,"LINESTRING (-118.5116559 34.0417649, -118.5115381 34.0420182)",25,2,24855.0,0,92.12
residential,,,,"LINESTRING (-118.5115381 34.0420182, -118.5114153 34.0421992)",25,2,24855.0,0,92.12
residential,,,,"LINESTRING (-118.5114153 34.0421992, -118.5111497 34.0424926)",25,2,24855.0,0,92.12
residential,,,,"LINESTRING (-118.5111497 34.0424926, -118.5107769 34.0428762)",25,2,24855.0,0,92.12
residential,,,,"LINESTRING (-118.5107769 34.0428762, -118.5105403 34.0431559)",25,2,24855.0,0,92.12
residential,,,,"LINESTRING (-118.5105403 34.0431559, -118.5103823 34.0433984)",25,2,24855.0,0,92.12
residential,,,,"LINESTRING (-118.5103823 34.0433984, -118.5102583 34.0436356)",25,2,24855.0,0,92.12
residential,,,,"LINESTRING (-118.5102583 34.0436356, -118.5101554 34.0439238)",25,2,24855.0,0,92.12
residential,,,,"LINESTRING (-118.5101554 34.0439238, -118.5100769 34.0442004)",25,2,24855.0,0,92.12
residential,,,,"LINESTRING (-118.4860503 34.0419023, -118.4851965 34.0426148)",25,2,71144.0,0,95.2
residential,,,,"LINESTRING (-118.4828713 34.0421924, -118.4824071 34.0417961)",25,2,71136.0,0,84.75
tertiary,,,,"LINESTRING (-118.485364 34.0427581, -118.4851965 34.0426148)",30,3,71144.0,1,95.2
tertiary,,,,"LINESTRING (-118.4851965 34.0426148, -118.4850625 34.0425002)",30,3,71144.0,0,95.2
residential,,,,"LINESTRING (-118.4833551 34.0441116, -118.4842433 34.0433895)",25,2,71137.0,1,78.05
residential,,,,"LINESTRING (-118.4842433 34.0433895, -118.4851965 34.0426148)",25,2,71136.0,0,84.75
residential,,,,"LINESTRING (-118.4842433 34.0433895, -118.4828713 34.0421924)",25,2,71136.0,0,84.75
residential,,,,"LINESTRING (-118.4833551 34.0441116, -118.4823337 34.0432439)",25,2,71137.0,0,78.05
residential,,,,"LINESTRING (-118.4823337 34.0432439, -118.4820406 34.0428666)",25,2,71137.0,0,78.05
tertiary,,,,"LINESTRING (-118.4819279 34.0429582, -118.4820406 34.0428666)",30,2,71137.0,0,78.05
tertiary,,,,"LINESTRING (-118.4820406 34.0428666, -118.4828713 34.0421924)",30,2,71136.0,1,84.75
tertiary,,,,"LINESTRING (-118.4828713 34.0421924, -118.4835091 34.0416758)",30,2,71136.0,0,84.75
service,,,,"LINESTRING (-118.4287047 33.930899, -118.4286636 33.9306802)",30,2,31771.0,0,90.52
service,,,,"LINESTRING (-118.4350841 33.9306536, -118.4349188 33.9307203)",30,2,3788.0,0,74.44
service,yes,,,"LINESTRING (-118.4349736 33.9308361, -118.4351404 33.9307782)",30,2,15798.0,0,56.7
primary,,,,"LINESTRING (-118.4349736 33.9308361, -118.4349188 33.9307203)",64,5,15798.0,0,56.7
primary,,,,"LINESTRING (-118.4339174 33.9308818, -118.4347864 33.9308756)",45,3,34647.0,1,99.23
primary,,,,"LINESTRING (-118.4347864 33.9308756, -118.4348826 33.9308651)",45,3,34647.0,0,99.23
primary,,,,"LINESTRING (-118.4348826 33.9308651, -118.4349736 33.9308361)",45,3,15798.0,0,56.7
service,,,,"LINESTRING (-118.4335018 33.9308802, -118.4334993 33.9307809)",30,2,20521.0,0,78.68
service,,,,"LINESTRING (-118.4334993 33.9307809, -118.4334943 33.9304321)",30,2,20521.0,0,78.68
service,,,,"LINESTRING (-118.4333897 33.930441, -118.4333735 33.9307803)",30,2,20521.0,0,78.68
service,,,,"LINESTRING (-118.4333735 33.9307803, -118.4333709 33.9308816)",30,2,20521.0,0,78.68
primary,,,,"LINESTRING (-118.4322228 33.9308933, -118.4333709 33.9308816)",45,3,34647.0,0,99.23
primary,,,,"LINESTRING (-118.4333709 33.9308816, -118.4335018 33.9308802)",45,3,34647.0,0,99.23
primary,,,,"LINESTRING (-118.4335018 33.9308802, -118.4339174 33.9308818)",45,3,34647.0,0,99.23
primary,,,,"LINESTRING (-118.4349188 33.9307203, -118.434805 33.9307582)",45,2,3788.0,0,74.44
primary,,,,"LINESTRING (-118.434805 33.9307582, -118.4346264 33.9307697)",45,2,20521.0,0,78.68
primary,,,,"LINESTRING (-118.4346264 33.9307697, -118.4334993 33.9307809)",45,2,20521.0,0,78.68
primary,,,,"LINESTRING (-118.4334993 33.9307809, -118.4333735 33.9307803)",45,2,20521.0,0,78.68
primary,,,,"LINESTRING (-118.4333735 33.9307803, -118.4306543 33.9307668)",45,2,20521.0,0,78.68
residential,,,,"LINESTRING (-118.4369209 33.9347056, -118.436777 33.9346967)",25,2,15798.0,0,56.7
residential,,,,"LINESTRING (-118.4373057 33.9354813, -118.4371903 33.9355197)",25,2,15798.0,0,56.7
path,,,,"LINESTRING (-118.4392677 33.9390842, -118.4393046 33.9391443)",15,2,15798.0,0,56.7
path,,,,"LINESTRING (-118.4393046 33.9391443, -118.4394119 33.9392884)",15,2,15798.0,0,56.7
primary,,,,"LINESTRING (-118.4470119 33.9529231, -118.4468766 33.9526219)",64,4,71945.0,0,86.19
primary,,,,"LINESTRING (-118.4468766 33.9526219, -118.4465143 33.9519762)",64,4,65213.0,0,59.31
primary,,,,"LINESTRING (-118.4465143 33.9519762, -118.4463618 33.9517079)",64,4,65213.0,0,59.31
primary,,,,"LINESTRING (-118.4463618 33.9517079, -118.4458837 33.9508717)",64,4,45414.0,0,73.14
primary,,,,"LINESTRING (-118.4458837 33.9508717, -118.4453875 33.950028)",64,4,45414.0,0,73.14
primary,,,,"LINESTRING (-118.4453875 33.950028, -118.4447402 33.9489246)",64,4,45414.0,1,73.14
primary,,,,"LINESTRING (-118.4447402 33.9489246, -118.4443388 33.9482432)",64,4,45414.0,0,73.14
primary,,,,"LINESTRING (-118.4443388 33.9482432, -118.4442141 33.9480417)",64,4,45414.0,0,73.14
primary,,,,"LINESTRING (-118.4442141 33.9480417, -118.4440228 33.9477326)",64,4,2228.0,0,54.15
primary,,,,"LINESTRING (-118.4440228 33.9477326, -118.4436778 33.9471404)",64,4,2228.0,0,54.15
primary,,,,"LINESTRING (-118.4436778 33.9471404, -118.4433333 33.946549)",64,4,2229.0,0,56.7
primary,,,,"LINESTRING (-118.4433333 33.946549, -118.4429851 33.9459514)",64,4,2229.0,0,56.7
primary,,,,"LINESTRING (-118.4429851 33.9459514, -118.4426432 33.9453645)",64,4,2229.0,0,56.7
primary,,,,"LINESTRING (-118.4426432 33.9453645, -118.4426016 33.9452931)",64,4,2229.0,0,56.7
primary,,,,"LINESTRING (-118.4426016 33.9452931, -118.4415012 33.9433052)",64,4,15798.0,1,56.7
primary,,,,"LINESTRING (-118.4415012 33.9433052, -118.4410976 33.9425855)",64,4,15798.0,0,56.7
primary,,,,"LINESTRING (-118.4410976 33.9425855, -118.4407735 33.9420277)",64,4,15798.0,0,56.7
primary,,,,"LINESTRING (-118.4407735 33.9420277, -118.4402622 33.9411029)",64,4,15798.0,0,56.7
primary,,,,"LINESTRING (-118.4402622 33.9411029, -118.4399282 33.9405046)",64,4,15798.0,0,56.7
primary,,,,"LINESTRING (-118.4399282 33.9405046, -118.4395292 33.9397847)",64,4,15798.0,0,56.7
primary,,,,"LINESTRING (-118.4395292 33.9397847, -118.4391667 33.9391189)",64,4,15798.0,0,56.7
primary,,,,"LINESTRING (-118.4391667 33.9391189, -118.4388479 33.9385241)",64,4,15798.0,0,56.7
primary,,,,"LINESTRING (-118.4388479 33.9385241, -118.4386721 33.9381931)",64,4,15798.0,1,56.7
primary,,,,"LINESTRING (-118.4386721 33.9381931, -118.4385164 33.9378905)",64,4,15798.0,0,56.7
primary,,,,"LINESTRING (-118.4385164 33.9378905, -118.4382959 33.9374511)",64,4,15798.0,0,56.7
primary,,,,"LINESTRING (-118.4382959 33.9374511, -118.437876 33.9366109)",64,4,15798.0,0,56.7
primary,,,,"LINESTRING (-118.437876 33.9366109, -118.4373057 33.9354813)",64,4,15798.0,0,56.7
primary,,,,"LINESTRING (-118.4373057 33.9354813, -118.4369209 33.9347056)",64,4,15798.0,0,56.7
primary,,,,"LINESTRING (-118.4369209 33.9347056, -118.4357287 33.9323338)",64,4,15798.0,0,56.7
primary,,,,"LINESTRING (-118.4357287 33.9323338, -118.4349736 33.9308361)",64,4,15798.0,5,56.7
path,,,,"LINESTRING (-118.4399135 33.9402603, -118.4398585 33.9401529)",15,2,15798.0,0,56.7
path,,,,"LINESTRING (-118.4398585 33.9401529, -118.4398518 33.940124)",15,2,15798.0,0,56.7
path,,,,"LINESTRING (-118.4398518 33.940124, -118.4398001 33.9399254)",15,2,15798.0,0,56.7
residential,,,,"LINESTRING (-118.4402622 33.9411029, -118.4401532 33.9411352)",25,2,15798.0,0,56.7
residential,,,,"LINESTRING (-118.4377459 33.9366106, -118.437876 33.9366109)",25,2,15798.0,0,56.7
residential,,,,"LINESTRING (-118.4382959 33.9374511, -118.438187 33.9374894)",25,2,15798.0,0,56.7
residential,,,,"LINESTRING (-118.4386721 33.9381931, -118.4386885 33.9382799)",25,2,15798.0,0,56.7
residential,,,,"LINESTRING (-118.4386885 33.9382799, -118.4386917 33.9383688)",25,2,15798.0,0,56.7
residential,,,,"LINESTRING (-118.4386917 33.9383688, -118.4386787 33.9384618)",25,2,15798.0,0,56.7
residential,,,,"LINESTRING (-118.4391667 33.9391189, -118.4390754 33.9390611)",25,2,15798.0,0,56.7
residential,,,,"LINESTRING (-118.4390754 33.9390611, -118.4389832 33.93901)",25,2,15798.0,0,56.7
secondary,,,,"LINESTRING (-118.4333519 33.9388092, -118.4318883 33.9362951)",55,2,8058.0,0,21.31
residential,,,,"LINESTRING (-118.4394128 33.9397837, -118.4395292 33.9397847)",25,2,15798.0,0,56.7
residential,,,,"LINESTRING (-118.4399282 33.9405046, -118.4398059 33.9404984)",25,2,15798.0,0,56.7
secondary_link,,,,"LINESTRING (-118.4346242 33.9405758, -118.4352237 33.9405148)",30,2,31841.0,0,67.19
secondary_link,,,,"LINESTRING (-118.4352237 33.9405148, -118.4353108 33.940513)",30,2,31841.0,0,67.19
secondary_link,,,,"LINESTRING (-118.4353108 33.940513, -118.435412 33.9405308)",30,2,31841.0,0,67.19
secondary_link,,,,"LINESTRING (-118.435412 33.9405308, -118.4354949 33.9405634)",30,2,31841.0,0,67.19
secondary_link,,,,"LINESTRING (-118.4354949 33.9405634, -118.4355627 33.9406015)",30,2,31841.0,0,67.19
secondary_link,,,,"LINESTRING (-118.4355627 33.9406015, -118.4356151 33.940645)",30,2,31841.0,0,67.19
secondary_link,,,,"LINESTRING (-118.4356151 33.940645, -118.4356616 33.940702)",30,2,31841.0,0,67.19
secondary_link,,,,"LINESTRING (-118.4356616 33.940702, -118.4356968 33.9407603)",30,2,31841.0,0,67.19
secondary_link,,,,"LINESTRING (-118.4356968 33.9407603, -118.4357207 33.9408307)",30,2,31841.0,0,67.19
secondary_link,,,,"LINESTRING (-118.4357207 33.9408307, -118.4357271 33.9408923)",30,2,31841.0,0,67.19
secondary_link,,,,"LINESTRING (-118.4357271 33.9408923, -118.4357207 33.9409542)",30,2,31841.0,0,67.19
secondary_link,,,,"LINESTRING (-118.4357207 33.9409542, -118.4356859 33.9410517)",30,2,31841.0,0,67.19
secondary_link,,,,"LINESTRING (-118.4356859 33.9410517, -118.4356237 33.9411384)",30,2,68263.0,0,67.19
secondary_link,,,,"LINESTRING (-118.4356237 33.9411384, -118.4355206 33.9412158)",30,2,68263.0,0,67.19
secondary_link,,,,"LINESTRING (-118.4355206 33.9412158, -118.4353933 33.9412617)",30,2,34264.0,0,73.83
secondary_link,,,,"LINESTRING (-118.4353933 33.9412617, -118.4352722 33.941283)",30,2,34264.0,0,73.83
secondary_link,,,,"LINESTRING (-118.4352722 33.941283, -118.4351453 33.9412706)",30,2,34264.0,0,73.83
secondary_link,,,,"LINESTRING (-118.4351453 33.9412706, -118.4350419 33.941234)",30,2,34264.0,0,73.83
secondary_link,,,,"LINESTRING (-118.4350419 33.941234, -118.4349504 33.9411797)",30,2,34264.0,0,73.83
secondary_link,,,,"LINESTRING (-118.4349504 33.9411797, -118.434863 33.9411)",30,2,34264.0,0,73.83
secondary_link,,,,"LINESTRING (-118.434863 33.9411, -118.4347777 33.9409941)",30,2,34264.0,0,73.83
secondary_link,,,,"LINESTRING (-118.4347777 33.9409941, -118.4346977 33.9408832)",30,2,34264.0,0,73.83
secondary_link,,,,"LINESTRING (-118.4346977 33.9408832, -118.4346 33.9407305)",30,2,34264.0,0,73.83
secondary_link,,,,"LINESTRING (-118.4346 33.9407305, -118.4342304 33.9401048)",30,2,31841.0,0,67.19
secondary_link,,,,"LINESTRING (-118.4342304 33.9401048, -118.4333519 33.9388092)",30,2,8058.0,0,21.31
secondary_link,,,,"LINESTRING (-118.4345838 33.9404923, -118.4340466 33.9405439)",30,2,17089.0,0,50.0
