highway,bicycle,width,shoulder,geometry,speed_lim,nlanes,pave_ref,nacc,PCI
service,,,,"LINESTRING (-118.2646497 33.9711478, -118.2646523 33.9716007)",30,2,2321.0,0,77.05
service,,,,"LINESTRING (-118.2646523 33.9716007, -118.264655 33.9720694)",30,2,42460.0,0,70.42
service,,,,"LINESTRING (-118.264655 33.9720694, -118.264655 33.9725171)",30,2,42460.0,0,70.42
service,,,,"LINESTRING (-118.264655 33.9725171, -118.264655 33.9729703)",30,2,19955.0,0,85.73
service,,,,"LINESTRING (-118.264655 33.9729703, -118.2646524 33.9734113)",30,2,19955.0,0,85.73
service,,,,"LINESTRING (-118.2646524 33.9734113, -118.2646497 33.9738541)",30,2,47756.0,0,73.2
service,,,,"LINESTRING (-118.2646497 33.9738541, -118.2646599 33.9742831)",30,2,47756.0,0,73.2
service,,,,"LINESTRING (-118.2646599 33.9742831, -118.2646711 33.9747485)",30,2,47774.0,0,75.69
tertiary,designated,,,"LINESTRING (-118.2695188 33.9673765, -118.2689436 33.9673847)",30,3,36988.0,0,40.77
tertiary,designated,,,"LINESTRING (-118.2689436 33.9673847, -118.2684067 33.9673844)",30,3,45447.0,0,60.53
tertiary,designated,,,"LINESTRING (-118.2684067 33.9673844, -118.2673139 33.9673921)",30,3,45447.0,2,60.53
tertiary,designated,,,"LINESTRING (-118.2673139 33.9673921, -118.2657226 33.9674034)",30,3,56193.0,0,89.72
tertiary,designated,,,"LINESTRING (-118.2657226 33.9674034, -118.2653351 33.967404)",30,3,56193.0,0,89.72
tertiary,designated,,,"LINESTRING (-118.2653351 33.967404, -118.265136 33.9674201)",30,3,66840.0,0,74.68
tertiary,designated,,,"LINESTRING (-118.265136 33.9674201, -118.2650185 33.9674416)",30,3,66840.0,0,74.68
tertiary,designated,,,"LINESTRING (-118.2650185 33.9674416, -118.2646447 33.9674378)",30,3,54919.0,0,65.83
tertiary,designated,,,"LINESTRING (-118.2646447 33.9674378, -118.2629425 33.9674407)",30,3,65285.0,2,51.48
tertiary,designated,,,"LINESTRING (-118.2629425 33.9674407, -118.2607806 33.9674509)",30,3,65285.0,1,51.48
tertiary,designated,,,"LINESTRING (-118.2607806 33.9674509, -118.2585743 33.967454)",30,3,47924.0,1,60.54
tertiary,designated,,,"LINESTRING (-118.2585743 33.967454, -118.2569318 33.9674646)",30,3,56204.0,0,79.66
tertiary,designated,,,"LINESTRING (-118.2569318 33.9674646, -118.256414 33.967468)",30,3,8305.0,1,71.55
service,,,,"LINESTRING (-118.2646388 33.9679082, -118.262946 33.9679127)",30,2,68345.0,0,69.23
service,,,,"LINESTRING (-118.262946 33.9679127, -118.2607762 33.9679214)",30,2,68345.0,0,69.23
service,,,,"LINESTRING (-118.2569346 33.9651542, -118.2585806 33.9651364)",30,2,2696.0,0,58.54
service,,,,"LINESTRING (-118.2585806 33.9651364, -118.2607581 33.965123)",30,2,2696.0,0,58.54
service,,,,"LINESTRING (-118.2607581 33.965123, -118.262926 33.9651186)",30,2,42838.0,0,41.46
service,,,,"LINESTRING (-118.262926 33.9651186, -118.2646228 33.9651052)",30,2,2673.0,0,19.89
residential,,,,"LINESTRING (-118.2695198 33.9655641, -118.2689305 33.9655631)",25,2,40668.0,0,78.79
residential,,,,"LINESTRING (-118.2689305 33.9655631, -118.2673142 33.9655603)",25,2,42839.0,0,56.94
residential,,,,"LINESTRING (-118.2673142 33.9655603, -118.2657118 33.9655534)",25,2,42839.0,0,56.94
residential,,,,"LINESTRING (-118.2657118 33.9655534, -118.2651456 33.965551)",25,2,65817.0,0,59.27
residential,,,,"LINESTRING (-118.2651456 33.965551, -118.2646228 33.9655554)",25,2,65817.0,0,59.27
residential,,,,"LINESTRING (-118.2646228 33.9655554, -118.2629288 33.9655698)",25,2,2673.0,0,19.89
residential,,,,"LINESTRING (-118.2629288 33.9655698, -118.2607608 33.9655914)",25,2,11042.0,0,34.96
residential,,,,"LINESTRING (-118.2607608 33.9655914, -118.2585789 33.9656015)",25,2,36997.0,0,78.4
residential,,,,"LINESTRING (-118.2585789 33.9656015, -118.2569373 33.9656193)",25,2,36997.0,0,78.4
residential,,,,"LINESTRING (-118.2569373 33.9656193, -118.2564052 33.9656239)",25,2,22157.0,0,97.9
residential,,,,"LINESTRING (-118.2564052 33.9656239, -118.2558788 33.9656264)",25,2,22157.0,0,97.9
service,,,,"LINESTRING (-118.2646228 33.9660128, -118.2629344 33.9660217)",30,2,19539.0,0,58.54
service,,,,"LINESTRING (-118.2629344 33.9660217, -118.2607624 33.9660351)",30,2,11042.0,0,34.96
service,,,,"LINESTRING (-118.2607624 33.9660351, -118.2585765 33.9660529)",30,2,36997.0,0,78.4
service,,,,"LINESTRING (-118.2585765 33.9660529, -118.2569373 33.9660662)",30,2,36997.0,0,78.4
service,,,,"LINESTRING (-118.2569345 33.9669916, -118.2585741 33.9669738)",30,2,56204.0,0,79.66
service,,,,"LINESTRING (-118.2585741 33.9669738, -118.2607723 33.966965)",30,2,47924.0,0,60.54
service,,,,"LINESTRING (-118.2607723 33.966965, -118.2629378 33.9669649)",30,2,65285.0,0,51.48
service,,,,"LINESTRING (-118.2629378 33.9669649, -118.2646284 33.966956)",30,2,65285.0,0,51.48
residential,,,,"LINESTRING (-118.269512 33.9645456, -118.2693875 33.9646344)",25,2,51298.0,0,55.48
residential,,,,"LINESTRING (-118.2693875 33.9646344, -118.2689196 33.9646371)",25,2,37296.0,0,37.5
residential,,,,"LINESTRING (-118.2689196 33.9646371, -118.2673134 33.9646464)",25,2,68715.0,1,55.2
residential,,,,"LINESTRING (-118.2673134 33.9646464, -118.2657226 33.9646518)",25,2,68715.0,0,55.2
residential,,,,"LINESTRING (-118.2657226 33.9646518, -118.2651367 33.9646538)",25,2,25970.0,1,60.17
residential,,,,"LINESTRING (-118.2651367 33.9646538, -118.2646228 33.9646558)",25,2,25970.0,0,60.17
residential,,,,"LINESTRING (-118.2646228 33.9646558, -118.2629232 33.9646625)",25,2,48312.0,1,16.84
residential,,,,"LINESTRING (-118.2629232 33.9646625, -118.2607555 33.964686)",25,2,42838.0,1,41.46
residential,,,,"LINESTRING (-118.2607555 33.964686, -118.2585823 33.9646863)",25,2,5764.0,0,45.14
residential,,,,"LINESTRING (-118.2585823 33.9646863, -118.2569319 33.9646972)",25,2,68714.0,0,79.66
residential,,,,"LINESTRING (-118.2569319 33.9646972, -118.2563965 33.964701)",25,2,51444.0,0,52.67
residential,,,,"LINESTRING (-118.2563965 33.964701, -118.2558627 33.964704)",25,2,44675.0,0,97.9
service,,,,"LINESTRING (-118.2569212 33.9693809, -118.2569308 33.9689258)",30,2,45445.0,0,60.55
service,,,,"LINESTRING (-118.2569308 33.9689258, -118.2569372 33.9684661)",30,2,50904.0,0,73.09
service,,,,"LINESTRING (-118.2569372 33.9684661, -118.2569344 33.9679393)",30,2,50904.0,0,73.09
service,,,,"LINESTRING (-118.2569344 33.9679393, -118.2569318 33.9674646)",30,2,8305.0,0,71.55
service,,,,"LINESTRING (-118.2569318 33.9674646, -118.2569345 33.9669916)",30,2,8305.0,0,71.55
service,,,,"LINESTRING (-118.2569345 33.9669916, -118.2569373 33.966514)",30,2,56203.0,0,75.25
service,,,,"LINESTRING (-118.2569373 33.966514, -118.2569373 33.9660662)",30,2,56203.0,0,75.25
service,,,,"LINESTRING (-118.2569373 33.9660662, -118.2569373 33.9656193)",30,2,53682.0,0,65.69
service,,,,"LINESTRING (-118.2569373 33.9656193, -118.2569346 33.9651542)",30,2,53682.0,0,65.69
service,,,,"LINESTRING (-118.2569346 33.9651542, -118.2569319 33.9646972)",30,2,51444.0,0,52.67
service,,,,"LINESTRING (-118.2569319 33.9646972, -118.2569264 33.9642466)",30,2,51444.0,0,52.67
service,,,,"LINESTRING (-118.2569264 33.9642466, -118.2569211 33.9638113)",30,2,37297.0,0,68.86
service,,,,"LINESTRING (-118.2569211 33.9638113, -118.2569212 33.9633344)",30,2,37297.0,0,68.86
service,,,,"LINESTRING (-118.2569212 33.9633344, -118.2569212 33.9628793)",30,2,69756.0,0,55.93
service,,,,"LINESTRING (-118.2569212 33.9628793, -118.2569238 33.9624357)",30,2,69756.0,0,55.93
service,,,,"LINESTRING (-118.2569238 33.9624357, -118.2569266 33.9619689)",30,2,25849.0,0,33.81
service,,,,"LINESTRING (-118.2569266 33.9619689, -118.2569274 33.9615151)",30,2,25849.0,0,33.81
service,,,,"LINESTRING (-118.2569274 33.9615151, -118.2569373 33.961066)",30,2,8801.0,0,88.87
service,,,,"LINESTRING (-118.2569373 33.961066, -118.2569381 33.9608299)",30,2,8801.0,0,88.87
service,,,,"LINESTRING (-118.2569327 33.960603, -118.2569319 33.9601683)",30,2,23068.0,0,73.78
residential,,,,"LINESTRING (-118.2607931 33.9747713, -118.2607963 33.9743144)",25,2,58935.0,0,72.95
residential,,,,"LINESTRING (-118.2607963 33.9743144, -118.260794 33.9738786)",25,2,47755.0,0,73.2
residential,,,,"LINESTRING (-118.260794 33.9738786, -118.2607908 33.9734247)",25,2,47755.0,0,73.2
residential,,,,"LINESTRING (-118.2607908 33.9734247, -118.2607876 33.9729835)",25,2,14200.0,0,89.05
residential,,,,"LINESTRING (-118.2607876 33.9729835, -118.2607869 33.9725394)",25,2,173.0,0,63.22
residential,,,,"LINESTRING (-118.2607869 33.9725394, -118.2607863 33.9721002)",25,2,173.0,0,63.22
residential,,,,"LINESTRING (-118.2607863 33.9721002, -118.2607874 33.9716229)",25,2,62379.0,0,72.93
residential,,,,"LINESTRING (-118.2607874 33.9716229, -118.2607884 33.9711584)",25,2,58933.0,0,77.05
residential,,,,"LINESTRING (-118.2607884 33.9711584, -118.2607827 33.9707154)",25,2,39994.0,0,33.19
residential,,,,"LINESTRING (-118.2607827 33.9707154, -118.2607771 33.9702749)",25,2,39994.0,0,33.19
residential,,,,"LINESTRING (-118.2607771 33.9702749, -118.2607791 33.9698134)",25,2,8303.0,0,61.04
residential,,,,"LINESTRING (-118.2607791 33.9698134, -118.2607758 33.9693513)",25,2,39995.0,0,61.59
residential,,,,"LINESTRING (-118.2607758 33.9693513, -118.2607735 33.9689047)",25,2,36995.0,0,64.71
residential,,,,"LINESTRING (-118.2607735 33.9689047, -118.2607712 33.96845)",25,2,62323.0,0,72.93
residential,,,,"LINESTRING (-118.2607712 33.96845, -118.2607762 33.9679214)",25,2,14201.0,0,38.54
residential,,,,"LINESTRING (-118.2607762 33.9679214, -118.2607806 33.9674509)",25,2,34345.0,0,86.22
residential,,,,"LINESTRING (-118.2607806 33.9674509, -118.2607723 33.966965)",25,2,34345.0,0,86.22
residential,,,,"LINESTRING (-118.2607723 33.966965, -118.260764 33.9664823)",25,2,14113.0,0,75.24
residential,,,,"LINESTRING (-118.260764 33.9664823, -118.2607624 33.9660351)",25,2,11042.0,0,34.96
residential,,,,"LINESTRING (-118.2607624 33.9660351, -118.2607608 33.9655914)",25,2,19538.0,0,63.69
residential,,,,"LINESTRING (-118.2607608 33.9655914, -118.2607581 33.965123)",25,2,19538.0,0,63.69
residential,,,,"LINESTRING (-118.2607581 33.965123, -118.2607555 33.964686)",25,2,5764.0,0,45.14
residential,,,,"LINESTRING (-118.2607555 33.964686, -118.2607598 33.9642154)",25,2,5764.0,0,45.14
residential,,,,"LINESTRING (-118.2607598 33.9642154, -118.2607638 33.9637789)",25,2,11577.0,0,32.96
residential,,,,"LINESTRING (-118.2607638 33.9637789, -118.260767 33.9633078)",25,2,2675.0,0,77.05
residential,,,,"LINESTRING (-118.260767 33.9633078, -118.26077 33.9628657)",25,2,62688.0,0,76.32
residential,,,,"LINESTRING (-118.26077 33.9628657, -118.2607677 33.962409)",25,2,62688.0,0,76.32
residential,,,,"LINESTRING (-118.2607677 33.962409, -118.2607654 33.9619533)",25,2,28871.0,0,11.48
residential,,,,"LINESTRING (-118.2607654 33.9619533, -118.2607681 33.961506)",25,2,45615.0,0,31.19
residential,,,,"LINESTRING (-118.2607681 33.961506, -118.2607708 33.9610572)",25,2,47947.0,0,87.72
residential,,,,"LINESTRING (-118.2607708 33.9610572, -118.2607652 33.9605805)",25,2,47947.0,0,87.72
residential,,,,"LINESTRING (-118.2607652 33.9605805, -118.2607602 33.9601544)",25,2,51082.0,0,70.57
residential,,,,"LINESTRING (-118.2651423 33.968424, -118.2646443 33.9684277)",25,2,66840.0,0,74.68
residential,,,,"LINESTRING (-118.2646443 33.9684277, -118.262957 33.9684402)",25,2,19964.0,1,34.84
residential,,,,"LINESTRING (-118.262957 33.9684402, -118.2607712 33.96845)",25,2,68345.0,0,69.23
residential,,,,"LINESTRING (-118.2607712 33.96845, -118.2585984 33.9684527)",25,2,14201.0,1,38.54
residential,,,,"LINESTRING (-118.2585984 33.9684527, -118.2569372 33.9684661)",25,2,68356.0,0,79.66
residential,,,,"LINESTRING (-118.2569372 33.9684661, -118.2564135 33.9684703)",25,2,50904.0,3,73.09
service,,,,"LINESTRING (-118.2569308 33.9689258, -118.2586002 33.9689258)",30,2,51062.0,0,79.66
service,,,,"LINESTRING (-118.2586002 33.9689258, -118.2607735 33.9689047)",30,2,36995.0,0,64.71
service,,,,"LINESTRING (-118.2607735 33.9689047, -118.2629517 33.9688957)",30,2,36827.0,0,68.42
service,,,,"LINESTRING (-118.2629517 33.9688957, -118.264639 33.9688779)",30,2,36827.0,0,68.42
residential,,,,"LINESTRING (-118.2651483 33.9693401, -118.2646336 33.969342)",25,2,36996.0,0,87.42
residential,,,,"LINESTRING (-118.2646336 33.969342, -118.2629465 33.9693484)",25,2,36827.0,0,68.42
residential,,,,"LINESTRING (-118.2629465 33.9693484, -118.2607758 33.9693513)",25,2,36995.0,0,64.71
residential,,,,"LINESTRING (-118.2607758 33.9693513, -118.2586075 33.9693742)",25,2,36995.0,0,64.71
residential,,,,"LINESTRING (-118.2586075 33.9693742, -118.2569212 33.9693809)",25,2,8304.0,0,79.66
residential,,,,"LINESTRING (-118.2569212 33.9693809, -118.2564218 33.9693853)",25,2,45445.0,0,60.55
service,,,,"LINESTRING (-118.2585855 33.9679172, -118.2569344 33.9679393)",30,2,68356.0,0,79.66
residential,,,,"LINESTRING (-118.2565218 33.9309592, -118.2565199 33.9307772)",25,2,12460.0,0,57.69
residential,,,,"LINESTRING (-118.2551293 33.9309596, -118.2555538 33.9309651)",25,2,19744.0,0,61.85
residential,,,,"LINESTRING (-118.2555538 33.9309651, -118.2565218 33.9309592)",25,2,34727.0,0,51.98
residential,,,,"LINESTRING (-118.2565218 33.9309592, -118.2574315 33.9309655)",25,2,12460.0,0,57.69
residential,,,,"LINESTRING (-118.2547976 33.9309541, -118.2551293 33.9309596)",25,2,53918.0,0,74.98
primary,,,,"LINESTRING (-118.2542525 33.9307059, -118.2542457 33.9309528)",35,5,8628.0,0,15.17
primary,,,,"LINESTRING (-118.2542457 33.9309528, -118.2542415 33.9314838)",35,5,244.0,1,88.75
residential,,,,"LINESTRING (-118.2393433 33.9308094, -118.2394281 33.9310058)",25,2,45365.0,0,75.68
residential,,,,"LINESTRING (-118.2394281 33.9310058, -118.2394796 33.9310627)",25,2,45365.0,0,75.68
residential,,,,"LINESTRING (-118.2394796 33.9310627, -118.2395483 33.9310983)",25,2,45365.0,0,75.68
residential,,,,"LINESTRING (-118.2395483 33.9310983, -118.2396341 33.9311126)",25,2,45365.0,0,75.68
residential,,,,"LINESTRING (-118.2396341 33.9311126, -118.2397972 33.9311197)",25,2,45365.0,0,75.68
residential,,,,"LINESTRING (-118.2397972 33.9311197, -118.2402112 33.9311155)",25,2,62739.0,0,99.52
residential,,,,"LINESTRING (-118.2402112 33.9311155, -118.2425173 33.9311141)",25,2,45373.0,1,79.8
residential,,,,"LINESTRING (-118.2425173 33.9311141, -118.2434528 33.9310998)",25,2,65812.0,0,91.98
residential,,,,"LINESTRING (-118.2434528 33.9310998, -118.2443338 33.9311143)",25,2,23260.0,0,84.51
residential,,,,"LINESTRING (-118.2443338 33.9311143, -118.2462676 33.9311042)",25,2,9683.0,1,85.13
residential,,,,"LINESTRING (-118.2462676 33.9311042, -118.2472631 33.9311134)",25,2,59279.0,0,33.07
residential,,,,"LINESTRING (-118.2472631 33.9311134, -118.2493018 33.9311241)",25,2,37200.0,0,80.67
residential,,,,"LINESTRING (-118.2493018 33.9311241, -118.2498191 33.9311572)",25,2,53748.0,0,92.2
residential,,,,"LINESTRING (-118.2498191 33.9311572, -118.2499546 33.931242)",25,2,53748.0,0,92.2
residential,,,,"LINESTRING (-118.2499546 33.931242, -118.250079 33.9313581)",25,2,53748.0,0,92.2
residential,,,,"LINESTRING (-118.250079 33.9313581, -118.2501649 33.9315172)",25,2,5611.0,0,88.75
residential,,,,"LINESTRING (-118.2501649 33.9315172, -118.2509374 33.9310698)",25,2,5611.0,0,88.75
residential,,,,"LINESTRING (-118.2509374 33.9310698, -118.2510527 33.9310253)",25,2,37032.0,0,13.78
residential,,,,"LINESTRING (-118.2510527 33.9310253, -118.2511386 33.9310031)",25,2,37032.0,0,13.78
residential,,,,"LINESTRING (-118.2511386 33.9310031, -118.2512297 33.9309919)",25,2,45363.0,0,88.75
residential,,,,"LINESTRING (-118.2512297 33.9309919, -118.2522233 33.9309837)",25,2,45363.0,0,88.75
residential,,,,"LINESTRING (-118.2522233 33.9309837, -118.253219 33.9309703)",25,2,65805.0,0,84.51
residential,,,,"LINESTRING (-118.253219 33.9309703, -118.2542457 33.9309528)",25,2,244.0,3,88.75
residential,,,,"LINESTRING (-118.2542457 33.9309528, -118.2547976 33.9309541)",25,2,8628.0,0,15.17
primary,,,,"LINESTRING (-118.2542415 33.9314838, -118.2542285 33.9331306)",35,4,65806.0,1,60.35
residential,,,,"LINESTRING (-118.2555169 33.9350427, -118.2555359 33.9337022)",25,2,14143.0,0,79.93
residential,,,,"LINESTRING (-118.2555359 33.9337022, -118.2555427 33.933224)",25,2,62466.0,0,16.29
residential,,,,"LINESTRING (-118.2555427 33.933224, -118.2555491 33.932775)",25,2,22922.0,0,85.09
residential,,,,"LINESTRING (-118.2555491 33.932775, -118.2555519 33.9323662)",25,2,53917.0,0,6.29
residential,,,,"LINESTRING (-118.2555519 33.9323662, -118.2555551 33.9318912)",25,2,23261.0,0,65.51
residential,,,,"LINESTRING (-118.2555551 33.9318912, -118.2555544 33.9314236)",25,2,23261.0,1,65.51
residential,,,,"LINESTRING (-118.2555544 33.9314236, -118.2555538 33.9309651)",25,2,19744.0,0,61.85
service,,,,"LINESTRING (-118.2550943 33.9327811, -118.2555491 33.932775)",30,2,53917.0,0,6.29
primary,,,,"LINESTRING (-118.2542285 33.9331306, -118.2542163 33.9335167)",35,5,4145.0,0,65.66
service,,,,"LINESTRING (-118.2550742 33.9337002, -118.2555359 33.9337022)",30,2,11097.0,0,7.29
residential,,,,"LINESTRING (-118.253206 33.933115, -118.253219 33.9309703)",25,2,244.0,0,88.75
residential,,,,"LINESTRING (-118.2522007 33.9331395, -118.2522233 33.9309837)",25,2,45363.0,1,88.75
primary,,,,"LINESTRING (-118.2542163 33.9335167, -118.2542013 33.9348138)",35,4,4145.0,0,65.66
primary,,,,"LINESTRING (-118.2542013 33.9348138, -118.254204 33.9351176)",35,5,4145.0,0,65.66
primary,,,,"LINESTRING (-118.2542069 33.9356758, -118.2542619 33.9356299)",35,2,55995.0,1,19.4
primary,,,,"LINESTRING (-118.2542619 33.9356299, -118.2542725 33.9352611)",35,2,55995.0,0,19.4
primary,,,,"LINESTRING (-118.2542725 33.9352611, -118.2542773 33.9351828)",35,2,36846.0,0,79.93
primary,,,,"LINESTRING (-118.2542773 33.9351828, -118.254204 33.9351176)",35,2,36846.0,0,79.93
primary,,,,"LINESTRING (-118.254204 33.9351176, -118.2541551 33.9351809)",35,2,4145.0,0,65.66
primary,,,,"LINESTRING (-118.2541551 33.9351809, -118.2541543 33.9352593)",35,2,55995.0,1,19.4
primary,,,,"LINESTRING (-118.2541543 33.9352593, -118.2541576 33.9356266)",35,2,55995.0,0,19.4
primary,,,,"LINESTRING (-118.2541576 33.9356266, -118.2542069 33.9356758)",35,2,55995.0,0,19.4
primary,,,,"LINESTRING (-118.2542069 33.9356758, -118.2541844 33.936802)",35,4,45036.0,1,65.93
residential,,,,"LINESTRING (-118.2516482 33.9357859, -118.2516417 33.9352744)",25,2,59088.0,0,44.14
residential,,,,"LINESTRING (-118.2516417 33.9352744, -118.2516482 33.9348486)",25,2,59088.0,0,44.14
residential,,,,"LINESTRING (-118.2516482 33.9348486, -118.2516348 33.9348241)",25,2,59088.0,0,44.14
residential,,,,"LINESTRING (-118.2519539 33.9368158, -118.2519674 33.9358478)",25,2,183.0,0,83.08
residential,,,,"LINESTRING (-118.2519674 33.9358478, -118.2519452 33.9357941)",25,2,42610.0,0,25.78
residential,,,,"LINESTRING (-118.2511064 33.933095, -118.2511493 33.9329882)",25,2,37032.0,0,13.78
residential,,,,"LINESTRING (-118.2511493 33.9329882, -118.2511976 33.9328435)",25,2,37032.0,0,13.78
residential,,,,"LINESTRING (-118.2511976 33.9328435, -118.2512351 33.9326877)",25,2,37032.0,0,13.78
residential,,,,"LINESTRING (-118.2512351 33.9326877, -118.2512458 33.9325008)",25,2,37032.0,0,13.78
residential,,,,"LINESTRING (-118.2512458 33.9325008, -118.2512485 33.9317375)",25,2,37032.0,0,13.78
residential,,,,"LINESTRING (-118.2512485 33.9317375, -118.2512432 33.9315483)",25,2,37032.0,0,13.78
residential,,,,"LINESTRING (-118.2512432 33.9315483, -118.2512217 33.9313903)",25,2,37032.0,0,13.78
residential,,,,"LINESTRING (-118.2512217 33.9313903, -118.2511788 33.9312568)",25,2,37032.0,0,13.78
residential,,,,"LINESTRING (-118.2511788 33.9312568, -118.2511251 33.9311344)",25,2,37032.0,0,13.78
residential,,,,"LINESTRING (-118.2511251 33.9311344, -118.2510527 33.9310253)",25,2,37032.0,0,13.78
residential,,,,"LINESTRING (-118.2510527 33.9310253, -118.2509186 33.930854)",25,2,5611.0,0,88.75
residential,,,,"LINESTRING (-118.2509186 33.930854, -118.2507952 33.930716)",25,2,56543.0,0,55.08
residential,,,,"LINESTRING (-118.2507952 33.930716, -118.2506799 33.9306114)",25,2,56543.0,0,55.08
residential,,,,"LINESTRING (-118.2506799 33.9306114, -118.2505404 33.9305157)",25,2,56543.0,0,55.08
residential,,,,"LINESTRING (-118.2505404 33.9305157, -118.2503956 33.9304445)",25,2,56543.0,0,55.08
residential,,,,"LINESTRING (-118.2501971 33.9326321, -118.2501944 33.9316796)",25,2,20173.0,0,71.61
residential,,,,"LINESTRING (-118.2501944 33.9316796, -118.2501837 33.9315884)",25,2,20173.0,0,71.61
residential,,,,"LINESTRING (-118.2501837 33.9315884, -118.2501649 33.9315172)",25,2,20173.0,0,71.61
residential,,,,"LINESTRING (-118.2542285 33.9331306, -118.253206 33.933115)",25,2,4145.0,0,65.66
residential,,,,"LINESTRING (-118.253206 33.933115, -118.2522007 33.9331395)",25,2,4400.0,0,85.13
